species,flock,date,coords,fossilCount,windCount,borderCount,hydroCount,distanceCount
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",0,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",1,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",1,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",1,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",2,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",3,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",3,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",3,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",3,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",3,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",3,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,0,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,1,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,2,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,3,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,3,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",4,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",5,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2009-09-01,"[[-82.58, 28.75], [-90.08, 44.08332999999999]]",6,0,0,4,1830.310406835214
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-02-01,"[[-90.08, 44.08332999999999], [-87.75, 41.08333]]",6,0,0,4,384.2360122913881
Whooping_Crane,4,2017-09-01,"[[-87.75, 41.08333], [-88.61651594931696, 40.8988030821226]]",6,0,0,4,75.56637344791116
Whooping_Crane,4,2017-09-01,"[[-87.75, 41.08333], [-88.61651594931696, 40.8988030821226]]",6,1,0,4,75.56637344791116
Whooping_Crane,4,2017-09-01,"[[-87.75, 41.08333], [-88.61651594931696, 40.8988030821226]]",6,1,0,4,75.56637344791116
Whooping_Crane,4,2017-09-01,"[[-87.75, 41.08333], [-88.61651594931696, 40.8988030821226]]",6,2,0,4,75.56637344791116
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
Whooping_Crane,4,2018-02-01,"[[-88.61651594931696, 40.8988030821226], [-87.17, 38.99433]]",6,2,0,4,245.04385817090815
